ID,NeedID,RequirementID,TCID,ItemType,Precondition
878377,2.3.4.2.2,3.3.4.3.2.2,TCS-14-dlTrafficNetworkInformationSubscription-EC-InValid-1,RI,Subscription
878378,2.3.4.2.2,3.3.4.3.2.3,TCS-14-dlTrafficNetworkInformationSubscription-EC-InValid-2,RI,Subscription
878379,2.3.4.2.2,3.3.4.3.2.2,TCS-14-dlTrafficNetworkInformationSubscription-EC-InValid-2,RI,Subscription
878380,2.3.4.2.2,3.3.4.3.2.3,TCS-14-dlTrafficNetworkInformationSubscription-EC-InValid-3,RI,Subscription
878381,2.3.4.2.2,3.3.4.3.2.2,TCS-14-dlTrafficNetworkInformationSubscription-EC-InValid-3,RI,Subscription
878382,2.3.4.2.2,3.3.4.3.2.3,TCS-14-dlTrafficNetworkInformationSubscription-EC-InValid-4,RI,Subscription
878383,2.3.4.2.2,3.3.4.3.2.2,TCS-14-dlTrafficNetworkInformationSubscription-EC-InValid-4,RI,Subscription
878384,2.3.4.2.2,3.3.4.3.2.3,TCS-14-dlTrafficNetworkInformationSubscription-EC-InValid-5,RI,Subscription
878385,2.3.4.2.2,3.3.4.3.2.2,TCS-14-dlTrafficNetworkInformationSubscription-EC-InValid-5,RI,Subscription
878386,2.3.4.2.2,3.3.4.3.2.3,TCS-14-dlTrafficNetworkInformationSubscription-EC-InValid-6,RI,Subscription
878387,2.3.4.2.2,3.3.4.3.2.2,TCS-14-dlTrafficNetworkInformationSubscription-EC-InValid-6,RI,Subscription
878388,2.3.4.2.2,3.3.4.3.2.3,TCS-14-dlTrafficNetworkInformationSubscription-EC-InValid-7,RI,Subscription
878389,2.3.4.2.2,3.3.4.3.2.2,TCS-14-dlTrafficNetworkInformationSubscription-EC-InValid-7,RI,Subscription
878390,2.3.4.2.3,3.3.4.4.2.1,TCS-15-dlRouteStatusRequest-OC-Valid,SUT/RI,
878391,2.3.4.2.3,3.3.4.4.2.5,TCS-15-dlRouteStatusRequest-OC-Valid,SUT/RI,
878392,2.3.4.2.3,3.3.4.4.2.5.1,TCS-15-dlRouteStatusRequest-OC-Valid,SUT/RI,
878393,2.3.4.2.3,3.3.4.4.2.5.2.1,TCS-15-dlRouteStatusRequest-OC-Valid,SUT/RI,
878394,2.3.4.2.3,3.3.4.4.2.5.2.2,TCS-15-dlRouteStatusRequest-OC-Valid,SUT/RI,
878395,2.3.4.2.3,3.3.4.4.2.5.2.3,TCS-15-dlRouteStatusRequest-OC-Valid,SUT/RI,
878396,2.3.4.2.3,3.3.4.4.2.5.2.21,TCS-15-dlRouteStatusRequest-OC-Valid,SUT/RI,
878397,2.3.4.2.3,3.3.4.4.2.5.2.22,TCS-15-dlRouteStatusRequest-OC-Valid,SUT/RI,
878398,2.3.4.2.3,3.3.4.4.2.1,TCS-15-dlRouteStatusRequest-OC-InValid-1,RI,
878399,2.3.4.2.3,3.3.1.4.1,TCS-15-dlRouteStatusRequest-OC-InValid-1,RI,
878400,2.3.4.2.3,3.3.1.4.1.1,TCS-15-dlRouteStatusRequest-OC-InValid-1,RI,
878401,2.3.4.2.3,3.3.1.4.1.2.1,TCS-15-dlRouteStatusRequest-OC-InValid-1,RI,
878402,2.3.4.2.3,3.3.4.4.2.1,TCS-15-dlRouteStatusRequest-OC-InValid-2,SUT/RI,
878403,2.3.4.2.3,3.3.1.4.1,TCS-15-dlRouteStatusRequest-OC-InValid-2,SUT/RI,
878404,2.3.4.2.3,3.3.1.4.1.1,TCS-15-dlRouteStatusRequest-OC-InValid-2,SUT/RI,
878405,2.3.4.2.3,3.3.1.4.1.2.1,TCS-15-dlRouteStatusRequest-OC-InValid-2,SUT/RI,
878406,2.3.4.2.3,3.3.4.4.2.1,TCS-15-dlRouteStatusRequest-OC-InValid-3,SUT/RI,
878407,2.3.4.2.3,3.3.1.4.1,TCS-15-dlRouteStatusRequest-OC-InValid-3,SUT/RI,
878408,2.3.4.2.3,3.3.1.4.1.1,TCS-15-dlRouteStatusRequest-OC-InValid-3,SUT/RI,
878409,2.3.4.2.3,3.3.1.4.1.2.1,TCS-15-dlRouteStatusRequest-OC-InValid-3,SUT/RI,
878410,2.3.4.2.3,3.3.4.4.2.1,TCS-15-dlRouteStatusRequest-OC-InValid-4,SUT/RI,
878411,2.3.4.2.3,3.3.1.4.1,TCS-15-dlRouteStatusRequest-OC-InValid-4,SUT/RI,
878412,2.3.4.2.3,3.3.1.4.1.1,TCS-15-dlRouteStatusRequest-OC-InValid-4,SUT/RI,
878413,2.3.4.2.3,3.3.1.4.1.2.1,TCS-15-dlRouteStatusRequest-OC-InValid-4,SUT/RI,
878414,2.3.4.2.3,3.3.4.4.2.1,TCS-15-dlRouteStatusRequest-OC-InValid-5,SUT/RI,
878415,2.3.4.2.3,3.3.1.4.1,TCS-15-dlRouteStatusRequest-OC-InValid-5,SUT/RI,
878416,2.3.4.2.3,3.3.1.4.1.1,TCS-15-dlRouteStatusRequest-OC-InValid-5,SUT/RI,
878417,2.3.4.2.3,3.3.1.4.1.2.1,TCS-15-dlRouteStatusRequest-OC-InValid-5,SUT/RI,
878418,2.3.4.2.3,3.3.4.4.2.1,TCS-15-dlRouteStatusRequest-OC-InValid-6,SUT/RI,
878419,2.3.4.2.3,3.3.1.4.1,TCS-15-dlRouteStatusRequest-OC-InValid-6,SUT/RI,
878420,2.3.4.2.3,3.3.1.4.1.1,TCS-15-dlRouteStatusRequest-OC-InValid-6,SUT/RI,
878421,2.3.4.2.3,3.3.1.4.1.2.1,TCS-15-dlRouteStatusRequest-OC-InValid-6,SUT/RI,
878422,2.3.4.2.3,3.3.4.4.2.1,TCS-15-dlRouteStatusRequest-OC-InValid-7,SUT/RI,
878423,2.3.4.2.3,3.3.1.4.1,TCS-15-dlRouteStatusRequest-OC-InValid-7,SUT/RI,
878424,2.3.4.2.3,3.3.1.4.1.1,TCS-15-dlRouteStatusRequest-OC-InValid-7,SUT/RI,
878425,2.3.4.2.3,3.3.1.4.1.2.1,TCS-15-dlRouteStatusRequest-OC-InValid-7,SUT/RI,
878426,2.3.4.2.3,3.3.4.4.2.1,TCS-15-dlRouteStatusRequest-OC-InValid-8,SUT/RI,
878427,2.3.4.2.3,3.3.1.4.1,TCS-15-dlRouteStatusRequest-OC-InValid-8,SUT/RI,
878428,2.3.4.2.3,3.3.1.4.1.1,TCS-15-dlRouteStatusRequest-OC-InValid-8,SUT/RI,
878429,2.3.4.2.3,3.3.1.4.1.2.1,TCS-15-dlRouteStatusRequest-OC-InValid-8,SUT/RI,
878430,2.3.4.2.3,3.3.4.4.2.1,TCS-15-dlRouteStatusRequest-EC-Valid,SUT/RI,
878431,2.3.4.2.3,3.3.4.1.1,TCS-15-dlRouteStatusRequest-EC-Valid,SUT/RI,
878432,2.3.4.2.3,3.3.4.1.1.1,TCS-15-dlRouteStatusRequest-EC-Valid,SUT/RI,
878433,2.3.4.2.3,3.3.4.1.1.2.1,TCS-15-dlRouteStatusRequest-EC-Valid,SUT/RI,
878434,2.3.4.2.3,3.3.4.1.1.2.1.1,TCS-15-dlRouteStatusRequest-EC-Valid,SUT/RI,
878435,2.3.4.2.3,3.3.4.1.1.2.2,TCS-15-dlRouteStatusRequest-EC-Valid,SUT/RI,
878436,2.3.4.2.3,3.3.4.1.1.2.3,TCS-15-dlRouteStatusRequest-EC-Valid,SUT/RI,
878437,2.3.4.2.3,3.3.4.4.2.4,TCS-15-dlRouteStatusRequest-EC-Valid,SUT/RI,
878438,2.3.4.2.3,3.3.4.4.2.1,TCS-15-dlRouteStatusRequest-EC-InValid-1,RI,
878439,2.3.4.2.3,3.3.4.4.2.1,TCS-15-dlRouteStatusRequest-EC-InValid-2,RI,
878440,2.3.4.2.3,3.3.4.4.2.1,TCS-15-dlRouteStatusRequest-EC-InValid-3,RI,
878441,2.3.4.2.3,3.3.4.4.2.1,TCS-15-dlRouteStatusRequest-EC-InValid-4,RI,
878442,2.3.4.2.3,3.3.4.4.2.1,TCS-15-dlRouteStatusRequest-EC-InValid-5,RI,
878443,2.3.4.2.3,3.3.4.4.2.1,TCS-15-dlRouteStatusRequest-EC-InValid-6,RI,
878444,2.3.4.2.3,3.3.4.4.2.1,TCS-15-dlRouteStatusRequest-EC-InValid-7,RI,
878445,2.3.4.2.3,3.3.4.4.2.1,TCS-15-dlRouteStatusRequest-EC-InValid-8,RI,
878446,2.3.4.2.3,3.3.4.4.2.3,TCS-15-dlTrafficNetworkInformationSubscription-OC-Valid,SUT/RI,Subscription
878447,2.3.4.2.3,3.3.4.4.2.2,TCS-15-dlTrafficNetworkInformationSubscription-OC-Valid,SUT/RI,Subscription
878448,2.3.4.2.3,3.3.4.4.2.5,TCS-15-dlTrafficNetworkInformationSubscription-OC-Valid,SUT/RI,Subscription
878449,2.3.4.2.3,3.3.4.4.2.5.1,TCS-15-dlTrafficNetworkInformationSubscription-OC-Valid,SUT/RI,Subscription
878450,2.3.4.2.3,3.3.4.4.2.5.2.1,TCS-15-dlTrafficNetworkInformationSubscription-OC-Valid,SUT/RI,Subscription
878451,2.3.4.2.3,3.3.4.4.2.5.2.2,TCS-15-dlTrafficNetworkInformationSubscription-OC-Valid,SUT/RI,Subscription
878452,2.3.4.2.3,3.3.4.4.2.5.2.3,TCS-15-dlTrafficNetworkInformationSubscription-OC-Valid,SUT/RI,Subscription
878453,2.3.4.2.3,3.3.4.4.2.5.2.21,TCS-15-dlTrafficNetworkInformationSubscription-OC-Valid,SUT/RI,Subscription
878454,2.3.4.2.3,3.3.4.4.2.5.2.22,TCS-15-dlTrafficNetworkInformationSubscription-OC-Valid,SUT/RI,Subscription
878455,2.3.4.2.3,3.3.4.4.2.3,TCS-15-dlTrafficNetworkInformationSubscription-OC-InValid-1,RI,Subscription
878456,2.3.4.2.3,3.3.4.4.2.2,TCS-15-dlTrafficNetworkInformationSubscription-OC-InValid-1,RI,Subscription
878457,2.3.4.2.3,3.3.1.4.1,TCS-15-dlTrafficNetworkInformationSubscription-OC-InValid-1,RI,Subscription
878458,2.3.4.2.3,3.3.1.4.1.1,TCS-15-dlTrafficNetworkInformationSubscription-OC-InValid-1,RI,Subscription
878459,2.3.4.2.3,3.3.1.4.1.2.1,TCS-15-dlTrafficNetworkInformationSubscription-OC-InValid-1,RI,Subscription
878460,2.3.4.2.3,3.3.4.4.2.3,TCS-15-dlTrafficNetworkInformationSubscription-OC-InValid-2,SUT/RI,Subscription
878461,2.3.4.2.3,3.3.4.4.2.2,TCS-15-dlTrafficNetworkInformationSubscription-OC-InValid-2,SUT/RI,Subscription
878462,2.3.4.2.3,3.3.1.4.1,TCS-15-dlTrafficNetworkInformationSubscription-OC-InValid-2,SUT/RI,Subscription
878463,2.3.4.2.3,3.3.1.4.1.1,TCS-15-dlTrafficNetworkInformationSubscription-OC-InValid-2,SUT/RI,Subscription
878464,2.3.4.2.3,3.3.1.4.1.2.1,TCS-15-dlTrafficNetworkInformationSubscription-OC-InValid-2,SUT/RI,Subscription
878465,2.3.4.2.3,3.3.4.4.2.3,TCS-15-dlTrafficNetworkInformationSubscription-OC-InValid-3,SUT/RI,Subscription
878466,2.3.4.2.3,3.3.4.4.2.2,TCS-15-dlTrafficNetworkInformationSubscription-OC-InValid-3,SUT/RI,Subscription
878467,2.3.4.2.3,3.3.1.4.1,TCS-15-dlTrafficNetworkInformationSubscription-OC-InValid-3,SUT/RI,Subscription
878468,2.3.4.2.3,3.3.1.4.1.1,TCS-15-dlTrafficNetworkInformationSubscription-OC-InValid-3,SUT/RI,Subscription
878469,2.3.4.2.3,3.3.1.4.1.2.1,TCS-15-dlTrafficNetworkInformationSubscription-OC-InValid-3,SUT/RI,Subscription
878470,2.3.4.2.3,3.3.4.4.2.3,TCS-15-dlTrafficNetworkInformationSubscription-OC-InValid-4,SUT/RI,Subscription
878471,2.3.4.2.3,3.3.4.4.2.2,TCS-15-dlTrafficNetworkInformationSubscription-OC-InValid-4,SUT/RI,Subscription
878472,2.3.4.2.3,3.3.1.4.1,TCS-15-dlTrafficNetworkInformationSubscription-OC-InValid-4,SUT/RI,Subscription
878473,2.3.4.2.3,3.3.1.4.1.1,TCS-15-dlTrafficNetworkInformationSubscription-OC-InValid-4,SUT/RI,Subscription
878474,2.3.4.2.3,3.3.1.4.1.2.1,TCS-15-dlTrafficNetworkInformationSubscription-OC-InValid-4,SUT/RI,Subscription
878475,2.3.4.2.3,3.3.4.4.2.3,TCS-15-dlTrafficNetworkInformationSubscription-OC-InValid-5,SUT/RI,Subscription
878476,2.3.4.2.3,3.3.4.4.2.2,TCS-15-dlTrafficNetworkInformationSubscription-OC-InValid-5,SUT/RI,Subscription
878477,2.3.4.2.3,3.3.1.4.1,TCS-15-dlTrafficNetworkInformationSubscription-OC-InValid-5,SUT/RI,Subscription
878478,2.3.4.2.3,3.3.1.4.1.1,TCS-15-dlTrafficNetworkInformationSubscription-OC-InValid-5,SUT/RI,Subscription
878479,2.3.4.2.3,3.3.1.4.1.2.1,TCS-15-dlTrafficNetworkInformationSubscription-OC-InValid-5,SUT/RI,Subscription
878480,2.3.4.2.3,3.3.4.4.2.3,TCS-15-dlTrafficNetworkInformationSubscription-OC-InValid-6,SUT/RI,Subscription
878481,2.3.4.2.3,3.3.4.4.2.2,TCS-15-dlTrafficNetworkInformationSubscription-OC-InValid-6,SUT/RI,Subscription
878482,2.3.4.2.3,3.3.1.4.1,TCS-15-dlTrafficNetworkInformationSubscription-OC-InValid-6,SUT/RI,Subscription
878483,2.3.4.2.3,3.3.1.4.1.1,TCS-15-dlTrafficNetworkInformationSubscription-OC-InValid-6,SUT/RI,Subscription
878484,2.3.4.2.3,3.3.1.4.1.2.1,TCS-15-dlTrafficNetworkInformationSubscription-OC-InValid-6,SUT/RI,Subscription
878485,2.3.4.2.3,3.3.4.4.2.3,TCS-15-dlTrafficNetworkInformationSubscription-OC-InValid-7,SUT/RI,Subscription
878486,2.3.4.2.3,3.3.4.4.2.2,TCS-15-dlTrafficNetworkInformationSubscription-OC-InValid-7,SUT/RI,Subscription
878487,2.3.4.2.3,3.3.1.4.1,TCS-15-dlTrafficNetworkInformationSubscription-OC-InValid-7,SUT/RI,Subscription
878488,2.3.4.2.3,3.3.1.4.1.1,TCS-15-dlTrafficNetworkInformationSubscription-OC-InValid-7,SUT/RI,Subscription
878489,2.3.4.2.3,3.3.1.4.1.2.1,TCS-15-dlTrafficNetworkInformationSubscription-OC-InValid-7,SUT/RI,Subscription
878490,2.3.4.2.3,3.3.4.4.2.3,TCS-15-dlTrafficNetworkInformationSubscription-EC-Valid,SUT/RI,Subscription
878491,2.3.4.2.3,3.3.4.4.2.2,TCS-15-dlTrafficNetworkInformationSubscription-EC-Valid,SUT/RI,Subscription
878492,2.3.4.2.3,3.3.4.1.1,TCS-15-dlTrafficNetworkInformationSubscription-EC-Valid,SUT/RI,Subscription
878493,2.3.4.2.3,3.3.4.1.1.1,TCS-15-dlTrafficNetworkInformationSubscription-EC-Valid,SUT/RI,Subscription
878494,2.3.4.2.3,3.3.4.1.1.2.1,TCS-15-dlTrafficNetworkInformationSubscription-EC-Valid,SUT/RI,Subscription
878495,2.3.4.2.3,3.3.4.1.1.2.1.1,TCS-15-dlTrafficNetworkInformationSubscription-EC-Valid,SUT/RI,Subscription
878496,2.3.4.2.3,3.3.4.1.1.2.2,TCS-15-dlTrafficNetworkInformationSubscription-EC-Valid,SUT/RI,Subscription
878497,2.3.4.2.3,3.3.4.1.1.2.3,TCS-15-dlTrafficNetworkInformationSubscription-EC-Valid,SUT/RI,Subscription
878498,2.3.4.2.3,3.3.4.4.2.4,TCS-15-dlTrafficNetworkInformationSubscription-EC-Valid,SUT/RI,Subscription
878499,2.3.4.2.3,3.3.4.4.2.3,TCS-15-dlTrafficNetworkInformationSubscription-EC-InValid-1,RI,Subscription
878500,2.3.4.2.3,3.3.4.4.2.2,TCS-15-dlTrafficNetworkInformationSubscription-EC-InValid-1,RI,Subscription
878501,2.3.4.2.3,3.3.4.4.2.3,TCS-15-dlTrafficNetworkInformationSubscription-EC-InValid-2,RI,Subscription
878502,2.3.4.2.3,3.3.4.4.2.2,TCS-15-dlTrafficNetworkInformationSubscription-EC-InValid-2,RI,Subscription
878503,2.3.4.2.3,3.3.4.4.2.3,TCS-15-dlTrafficNetworkInformationSubscription-EC-InValid-3,RI,Subscription
878504,2.3.4.2.3,3.3.4.4.2.2,TCS-15-dlTrafficNetworkInformationSubscription-EC-InValid-3,RI,Subscription
878505,2.3.4.2.3,3.3.4.4.2.3,TCS-15-dlTrafficNetworkInformationSubscription-EC-InValid-4,RI,Subscription
878506,2.3.4.2.3,3.3.4.4.2.2,TCS-15-dlTrafficNetworkInformationSubscription-EC-InValid-4,RI,Subscription
878507,2.3.4.2.3,3.3.4.4.2.3,TCS-15-dlTrafficNetworkInformationSubscription-EC-InValid-5,RI,Subscription
878508,2.3.4.2.3,3.3.4.4.2.2,TCS-15-dlTrafficNetworkInformationSubscription-EC-InValid-5,RI,Subscription
878509,2.3.4.2.3,3.3.4.4.2.3,TCS-15-dlTrafficNetworkInformationSubscription-EC-InValid-6,RI,Subscription
878510,2.3.4.2.3,3.3.4.4.2.2,TCS-15-dlTrafficNetworkInformationSubscription-EC-InValid-6,RI,Subscription
878511,2.3.4.2.3,3.3.4.4.2.3,TCS-15-dlTrafficNetworkInformationSubscription-EC-InValid-7,RI,Subscription
878512,2.3.4.2.3,3.3.4.4.2.2,TCS-15-dlTrafficNetworkInformationSubscription-EC-InValid-7,RI,Subscription
878513,2.3.4.3,3.3.4.3.2.1,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878514,2.3.4.3,3.3.4.3.2.5,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878515,2.3.4.3,3.3.4.3.2.5.1,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878516,2.3.4.3,3.3.4.3.2.5.2.1,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878517,2.3.4.3,3.3.4.3.2.5.2.2,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878518,2.3.4.3,3.3.4.3.2.5.2.3,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878519,2.3.4.3,3.3.4.3.2.5.2.4,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878520,2.3.4.3,3.3.4.3.2.5.2.5,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878521,2.3.4.3,3.3.4.3.2.5.2.6,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878522,2.3.4.3,3.3.4.3.2.5.2.7,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878523,2.3.4.3,3.3.4.3.2.5.2.8,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878524,2.3.4.3,3.3.4.3.2.5.2.9,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878525,2.3.4.3,3.3.4.3.2.5.2.10,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878526,2.3.4.3,3.3.4.3.2.5.2.11,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878527,2.3.4.3,3.3.4.3.2.5.2.12,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878528,2.3.4.3,3.3.4.3.2.5.2.13,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878529,2.3.4.3,3.3.4.3.2.5.2.14,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878530,2.3.4.3,3.3.4.3.2.5.2.15,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878531,2.3.4.3,3.3.4.3.2.5.2.16,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878532,2.3.4.3,3.3.4.3.2.5.2.17,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878533,2.3.4.3,3.3.4.3.2.5.2.18,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878534,2.3.4.3,3.3.4.3.2.5.2.19,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878535,2.3.4.3,3.3.4.3.2.5.2.20,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878536,2.3.4.3,3.3.4.3.2.5.2.21,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878537,2.3.4.3,3.3.4.3.2.5.2.22,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878538,2.3.4.3,3.3.4.3.2.5.2.23,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878539,2.3.4.3,3.3.4.3.2.5.2.24,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878540,2.3.4.3,3.3.4.3.2.5.2.25,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878541,2.3.4.3,3.3.4.3.2.5.2.26,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878542,2.3.4.3,3.3.4.3.2.5.2.27,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878543,2.3.4.3,3.3.4.3.2.5.2.28,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878544,2.3.4.3,3.3.4.3.2.5.2.29,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878545,2.3.4.3,3.3.4.3.2.5.2.30,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878546,2.3.4.3,3.3.4.3.2.5.2.31,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878547,2.3.4.3,3.3.4.3.2.5.2.32,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878548,2.3.4.3,3.3.4.3.2.5.2.33,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878549,2.3.4.3,3.3.4.3.2.5.2.34,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878550,2.3.4.3,3.3.4.3.2.5.2.35,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878551,2.3.4.3,3.3.4.3.2.5.2.36,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878552,2.3.4.3,3.3.4.3.2.5.2.37,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878553,2.3.4.3,3.3.4.3.2.5.2.38,TCS-16-dlLinkStatusRequest-OC-Valid,SUT/RI,
878554,2.3.4.3,3.3.4.3.2.1,TCS-16-dlLinkStatusRequest-OC-InValid-1,RI,
878555,2.3.4.3,3.3.1.4.1,TCS-16-dlLinkStatusRequest-OC-InValid-1,RI,
878556,2.3.4.3,3.3.1.4.1.1,TCS-16-dlLinkStatusRequest-OC-InValid-1,RI,
878557,2.3.4.3,3.3.1.4.1.2.1,TCS-16-dlLinkStatusRequest-OC-InValid-1,RI,
878558,2.3.4.3,3.3.4.3.2.1,TCS-16-dlLinkStatusRequest-OC-InValid-2,SUT/RI,
878559,2.3.4.3,3.3.1.4.1,TCS-16-dlLinkStatusRequest-OC-InValid-2,SUT/RI,
878560,2.3.4.3,3.3.1.4.1.1,TCS-16-dlLinkStatusRequest-OC-InValid-2,SUT/RI,
878561,2.3.4.3,3.3.1.4.1.2.1,TCS-16-dlLinkStatusRequest-OC-InValid-2,SUT/RI,
878562,2.3.4.3,3.3.4.3.2.1,TCS-16-dlLinkStatusRequest-OC-InValid-3,SUT/RI,
878563,2.3.4.3,3.3.1.4.1,TCS-16-dlLinkStatusRequest-OC-InValid-3,SUT/RI,
878564,2.3.4.3,3.3.1.4.1.1,TCS-16-dlLinkStatusRequest-OC-InValid-3,SUT/RI,
878565,2.3.4.3,3.3.1.4.1.2.1,TCS-16-dlLinkStatusRequest-OC-InValid-3,SUT/RI,
878566,2.3.4.3,3.3.4.3.2.1,TCS-16-dlLinkStatusRequest-OC-InValid-4,SUT/RI,
878567,2.3.4.3,3.3.1.4.1,TCS-16-dlLinkStatusRequest-OC-InValid-4,SUT/RI,
878568,2.3.4.3,3.3.1.4.1.1,TCS-16-dlLinkStatusRequest-OC-InValid-4,SUT/RI,
878569,2.3.4.3,3.3.1.4.1.2.1,TCS-16-dlLinkStatusRequest-OC-InValid-4,SUT/RI,
878570,2.3.4.3,3.3.4.3.2.1,TCS-16-dlLinkStatusRequest-OC-InValid-5,SUT/RI,
878571,2.3.4.3,3.3.1.4.1,TCS-16-dlLinkStatusRequest-OC-InValid-5,SUT/RI,
878572,2.3.4.3,3.3.1.4.1.1,TCS-16-dlLinkStatusRequest-OC-InValid-5,SUT/RI,
878573,2.3.4.3,3.3.1.4.1.2.1,TCS-16-dlLinkStatusRequest-OC-InValid-5,SUT/RI,
878574,2.3.4.3,3.3.4.3.2.1,TCS-16-dlLinkStatusRequest-OC-InValid-6,SUT/RI,
878575,2.3.4.3,3.3.1.4.1,TCS-16-dlLinkStatusRequest-OC-InValid-6,SUT/RI,
878576,2.3.4.3,3.3.1.4.1.1,TCS-16-dlLinkStatusRequest-OC-InValid-6,SUT/RI,
878577,2.3.4.3,3.3.1.4.1.2.1,TCS-16-dlLinkStatusRequest-OC-InValid-6,SUT/RI,
878578,2.3.4.3,3.3.4.3.2.1,TCS-16-dlLinkStatusRequest-OC-InValid-7,SUT/RI,
878579,2.3.4.3,3.3.1.4.1,TCS-16-dlLinkStatusRequest-OC-InValid-7,SUT/RI,
878580,2.3.4.3,3.3.1.4.1.1,TCS-16-dlLinkStatusRequest-OC-InValid-7,SUT/RI,
878581,2.3.4.3,3.3.1.4.1.2.1,TCS-16-dlLinkStatusRequest-OC-InValid-7,SUT/RI,
878582,2.3.4.3,3.3.4.3.2.1,TCS-16-dlLinkStatusRequest-OC-InValid-8,SUT/RI,
878583,2.3.4.3,3.3.1.4.1,TCS-16-dlLinkStatusRequest-OC-InValid-8,SUT/RI,
878584,2.3.4.3,3.3.1.4.1.1,TCS-16-dlLinkStatusRequest-OC-InValid-8,SUT/RI,
878585,2.3.4.3,3.3.1.4.1.2.1,TCS-16-dlLinkStatusRequest-OC-InValid-8,SUT/RI,
878586,2.3.4.3,3.3.4.3.2.1,TCS-16-dlLinkStatusRequest-EC-Valid,SUT/RI,
878587,2.3.4.3,3.3.4.1.1,TCS-16-dlLinkStatusRequest-EC-Valid,SUT/RI,
878588,2.3.4.3,3.3.4.1.1.1,TCS-16-dlLinkStatusRequest-EC-Valid,SUT/RI,
878589,2.3.4.3,3.3.4.1.1.2.1,TCS-16-dlLinkStatusRequest-EC-Valid,SUT/RI,
878590,2.3.4.3,3.3.4.1.1.2.1.1,TCS-16-dlLinkStatusRequest-EC-Valid,SUT/RI,
878591,2.3.4.3,3.3.4.1.1.2.2,TCS-16-dlLinkStatusRequest-EC-Valid,SUT/RI,
878592,2.3.4.3,3.3.4.1.1.2.3,TCS-16-dlLinkStatusRequest-EC-Valid,SUT/RI,
878593,2.3.4.3,3.3.4.3.2.4,TCS-16-dlLinkStatusRequest-EC-Valid,SUT/RI,
878594,2.3.4.3,3.3.4.3.2.1,TCS-16-dlLinkStatusRequest-EC-InValid-1,RI,
878595,2.3.4.3,3.3.4.3.2.1,TCS-16-dlLinkStatusRequest-EC-InValid-2,RI,
878596,2.3.4.3,3.3.4.3.2.1,TCS-16-dlLinkStatusRequest-EC-InValid-3,RI,
878597,2.3.4.3,3.3.4.3.2.1,TCS-16-dlLinkStatusRequest-EC-InValid-4,RI,
878598,2.3.4.3,3.3.4.3.2.1,TCS-16-dlLinkStatusRequest-EC-InValid-5,RI,
878599,2.3.4.3,3.3.4.3.2.1,TCS-16-dlLinkStatusRequest-EC-InValid-6,RI,
878600,2.3.4.3,3.3.4.3.2.1,TCS-16-dlLinkStatusRequest-EC-InValid-7,RI,
878601,2.3.4.3,3.3.4.3.2.1,TCS-16-dlLinkStatusRequest-EC-InValid-8,RI,
