ID,NeedID,RequirementID,TCID,ItemType,Precondition
2536,2.3.5.1.3,3.3.1.4.1,TCS-20-dlDeviceInformationSubscription-OC-InValid-5,SUT/RI,Subscription
2537,2.3.5.1.3,3.3.1.4.1.1,TCS-20-dlDeviceInformationSubscription-OC-InValid-5,SUT/RI,Subscription
2538,2.3.5.1.3,3.3.1.4.1.2.1,TCS-20-dlDeviceInformationSubscription-OC-InValid-5,SUT/RI,Subscription
2539,2.3.5.1.3,3.3.5.2.2.3,TCS-20-dlDeviceInformationSubscription-OC-InValid-6,SUT/RI,Subscription
2540,2.3.5.1.3,3.3.5.2.2.2,TCS-20-dlDeviceInformationSubscription-OC-InValid-6,SUT/RI,Subscription
2541,2.3.5.1.3,3.3.1.4.1,TCS-20-dlDeviceInformationSubscription-OC-InValid-6,SUT/RI,Subscription
2542,2.3.5.1.3,3.3.1.4.1.1,TCS-20-dlDeviceInformationSubscription-OC-InValid-6,SUT/RI,Subscription
2543,2.3.5.1.3,3.3.1.4.1.2.1,TCS-20-dlDeviceInformationSubscription-OC-InValid-6,SUT/RI,Subscription
2544,2.3.5.1.3,3.3.5.2.2.3,TCS-20-dlDeviceInformationSubscription-OC-InValid-7,SUT/RI,Subscription
2545,2.3.5.1.3,3.3.5.2.2.2,TCS-20-dlDeviceInformationSubscription-OC-InValid-7,SUT/RI,Subscription
2546,2.3.5.1.3,3.3.1.4.1,TCS-20-dlDeviceInformationSubscription-OC-InValid-7,SUT/RI,Subscription
2547,2.3.5.1.3,3.3.1.4.1.1,TCS-20-dlDeviceInformationSubscription-OC-InValid-7,SUT/RI,Subscription
2548,2.3.5.1.3,3.3.1.4.1.2.1,TCS-20-dlDeviceInformationSubscription-OC-InValid-7,SUT/RI,Subscription
2549,2.3.5.1.3,3.3.5.2.2.3,TCS-20-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
2550,2.3.5.1.3,3.3.5.2.2.2,TCS-20-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
2551,2.3.5.1.3,3.3.5.1.1.1,TCS-20-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
2552,2.3.5.1.3,3.3.5.1.1.1.1,TCS-20-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
2553,2.3.5.1.3,3.3.5.1.1.1.2.1,TCS-20-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
2554,2.3.5.1.3,3.3.5.1.1.1.2.1.1,TCS-20-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
2555,2.3.5.1.3,3.3.5.1.1.1.2.2,TCS-20-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
2556,2.3.5.1.3,3.3.5.1.1.1.3.1,TCS-20-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
2557,2.3.5.1.3,3.3.5.1.1.1.3.2,TCS-20-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
2558,2.3.5.1.3,3.3.5.1.1.1.3.3,TCS-20-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
2559,2.3.5.1.3,3.3.5.1.1.1.3.4,TCS-20-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
2560,2.3.5.1.3,3.3.5.1.1.1.3.5,TCS-20-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
2561,2.3.5.1.3,3.3.5.2.2.4,TCS-20-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
2562,2.3.5.1.3,3.3.5.2.2.3,TCS-20-dlDeviceInformationSubscription-EC-InValid-1,RI,Subscription
2563,2.3.5.1.3,3.3.5.2.2.2,TCS-20-dlDeviceInformationSubscription-EC-InValid-1,RI,Subscription
2564,2.3.5.1.3,3.3.5.2.2.3,TCS-20-dlDeviceInformationSubscription-EC-InValid-2,RI,Subscription
2565,2.3.5.1.3,3.3.5.2.2.2,TCS-20-dlDeviceInformationSubscription-EC-InValid-2,RI,Subscription
2566,2.3.5.1.3,3.3.5.2.2.3,TCS-20-dlDeviceInformationSubscription-EC-InValid-3,RI,Subscription
2567,2.3.5.1.3,3.3.5.2.2.2,TCS-20-dlDeviceInformationSubscription-EC-InValid-3,RI,Subscription
2568,2.3.5.1.3,3.3.5.2.2.3,TCS-20-dlDeviceInformationSubscription-EC-InValid-4,RI,Subscription
2569,2.3.5.1.3,3.3.5.2.2.2,TCS-20-dlDeviceInformationSubscription-EC-InValid-4,RI,Subscription
2570,2.3.5.1.3,3.3.5.2.2.3,TCS-20-dlDeviceInformationSubscription-EC-InValid-5,RI,Subscription
2571,2.3.5.1.3,3.3.5.2.2.2,TCS-20-dlDeviceInformationSubscription-EC-InValid-5,RI,Subscription
2572,2.3.5.1.3,3.3.5.2.2.3,TCS-20-dlDeviceInformationSubscription-EC-InValid-6,RI,Subscription
2573,2.3.5.1.3,3.3.5.2.2.2,TCS-20-dlDeviceInformationSubscription-EC-InValid-6,RI,Subscription
2574,2.3.5.1.3,3.3.5.2.2.3,TCS-20-dlDeviceInformationSubscription-EC-InValid-7,RI,Subscription
2575,2.3.5.1.3,3.3.5.2.2.2,TCS-20-dlDeviceInformationSubscription-EC-InValid-7,RI,Subscription
2576,2.3.5.1.4,3.3.6.2.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-Valid,SUT/RI,
2577,2.3.5.1.4,3.3.6.2.3,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-Valid,SUT/RI,
2578,2.3.5.1.4,3.3.6.2.3.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-Valid,SUT/RI,
2579,2.3.5.1.4,3.3.6.2.3.2.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-Valid,SUT/RI,
2580,2.3.5.1.4,3.3.6.2.3.2.2,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-Valid,SUT/RI,
2581,2.3.5.1.4,3.3.6.2.3.2.3,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-Valid,SUT/RI,
2582,2.3.5.1.4,3.3.6.2.3.2.4,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-Valid,SUT/RI,
2583,2.3.5.1.4,3.3.6.2.3.2.5,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-Valid,SUT/RI,
2584,2.3.5.1.4,3.3.6.2.3.2.6,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-Valid,SUT/RI,
2585,2.3.5.1.4,3.3.6.2.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-InValid-1,SUT/RI,
2586,2.3.5.1.4,3.3.1.4.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-InValid-1,SUT/RI,
2587,2.3.5.1.4,3.3.1.4.1.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-InValid-1,SUT/RI,
2588,2.3.5.1.4,3.3.1.4.1.2.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-InValid-1,SUT/RI,
2589,2.3.5.1.4,3.3.6.2.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-InValid-2,SUT/RI,
2590,2.3.5.1.4,3.3.1.4.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-InValid-2,SUT/RI,
2591,2.3.5.1.4,3.3.1.4.1.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-InValid-2,SUT/RI,
2592,2.3.5.1.4,3.3.1.4.1.2.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-InValid-2,SUT/RI,
2593,2.3.5.1.4,3.3.6.2.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-InValid-3,SUT/RI,
2594,2.3.5.1.4,3.3.1.4.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-InValid-3,SUT/RI,
2595,2.3.5.1.4,3.3.1.4.1.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-InValid-3,SUT/RI,
2596,2.3.5.1.4,3.3.1.4.1.2.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-InValid-3,SUT/RI,
2597,2.3.5.1.4,3.3.6.2.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-InValid-4,SUT/RI,
2598,2.3.5.1.4,3.3.1.4.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-InValid-4,SUT/RI,
2599,2.3.5.1.4,3.3.1.4.1.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-InValid-4,SUT/RI,
2600,2.3.5.1.4,3.3.1.4.1.2.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-InValid-4,SUT/RI,
2601,2.3.5.1.4,3.3.6.2.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-InValid-5,SUT/RI,
2602,2.3.5.1.4,3.3.1.4.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-InValid-5,SUT/RI,
2603,2.3.5.1.4,3.3.1.4.1.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-InValid-5,SUT/RI,
2604,2.3.5.1.4,3.3.1.4.1.2.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-InValid-5,SUT/RI,
2605,2.3.5.1.4,3.3.6.2.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-InValid-6,SUT/RI,
2606,2.3.5.1.4,3.3.1.4.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-InValid-6,SUT/RI,
2607,2.3.5.1.4,3.3.1.4.1.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-InValid-6,SUT/RI,
2608,2.3.5.1.4,3.3.1.4.1.2.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-InValid-6,SUT/RI,
2609,2.3.5.1.4,3.3.6.2.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-InValid-7,SUT/RI,
2610,2.3.5.1.4,3.3.1.4.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-InValid-7,SUT/RI,
2611,2.3.5.1.4,3.3.1.4.1.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-InValid-7,SUT/RI,
2612,2.3.5.1.4,3.3.1.4.1.2.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-InValid-7,SUT/RI,
2613,2.3.5.1.4,3.3.6.2.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-InValid-8,SUT/RI,
2614,2.3.5.1.4,3.3.1.4.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-InValid-8,SUT/RI,
2615,2.3.5.1.4,3.3.1.4.1.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-InValid-8,SUT/RI,
2616,2.3.5.1.4,3.3.1.4.1.2.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-OC-InValid-8,SUT/RI,
2617,2.3.5.1.4,3.3.6.2.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-EC-Valid,SUT/RI,
2618,2.3.5.1.4,3.3.6.2.2,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-EC-Valid,SUT/RI,
2619,2.3.5.1.4,3.3.6.2.2.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-EC-Valid,SUT/RI,
2620,2.3.5.1.4,3.3.6.2.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-EC-InValid-1,RI,
2621,2.3.5.1.4,3.3.6.2.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-EC-InValid-2,RI,
2622,2.3.5.1.4,3.3.6.2.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-EC-InValid-3,RI,
2623,2.3.5.1.4,3.3.6.2.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-EC-InValid-4,RI,
2624,2.3.5.1.4,3.3.6.2.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-EC-InValid-5,RI,
2625,2.3.5.1.4,3.3.6.2.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-EC-InValid-6,RI,
2626,2.3.5.1.4,3.3.6.2.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-EC-InValid-7,RI,
2627,2.3.5.1.4,3.3.6.2.1,TCS-21-dlArchivedDataProcessingDocumentationMetadataRequest-EC-InValid-8,RI,
2628,2.3.5.1.5,3.3.5.2.1.1,TCS-22-dlDetectorInventoryRequest-OC-Valid,SUT/RI,
2629,2.3.5.1.5,3.3.5.1.2.1,TCS-22-dlDetectorInventoryRequest-OC-Valid,SUT/RI,
2630,2.3.5.1.5,3.3.5.1.2.1.1,TCS-22-dlDetectorInventoryRequest-OC-Valid,SUT/RI,
2631,2.3.5.1.5,3.3.5.1.2.1.2.1,TCS-22-dlDetectorInventoryRequest-OC-Valid,SUT/RI,
2632,2.3.5.1.5,3.3.5.1.2.1.2.2,TCS-22-dlDetectorInventoryRequest-OC-Valid,SUT/RI,
2633,2.3.5.1.5,3.3.5.1.2.1.2.3,TCS-22-dlDetectorInventoryRequest-OC-Valid,SUT/RI,
2634,2.3.5.1.5,3.3.5.1.2.1.2.4,TCS-22-dlDetectorInventoryRequest-OC-Valid,SUT/RI,
2635,2.3.5.1.5,3.3.5.1.2.1.2.8,TCS-22-dlDetectorInventoryRequest-OC-Valid,SUT/RI,
2636,2.3.5.1.5,3.3.5.1.2.1.2.11,TCS-22-dlDetectorInventoryRequest-OC-Valid,SUT/RI,
2637,2.3.5.1.5,3.3.5.1.2.1.2.12,TCS-22-dlDetectorInventoryRequest-OC-Valid,SUT/RI,
2638,2.3.5.1.5,3.3.5.1.2.1.2.13,TCS-22-dlDetectorInventoryRequest-OC-Valid,SUT/RI,
2639,2.3.5.1.5,3.3.5.1.2.1.2.14,TCS-22-dlDetectorInventoryRequest-OC-Valid,SUT/RI,
2640,2.3.5.1.5,3.3.5.1.2.1.2.15,TCS-22-dlDetectorInventoryRequest-OC-Valid,SUT/RI,
2641,2.3.5.1.5,3.3.5.1.2.1.2.16,TCS-22-dlDetectorInventoryRequest-OC-Valid,SUT/RI,
2642,2.3.5.1.5,3.3.5.2.1.5,TCS-22-dlDetectorInventoryRequest-OC-Valid,SUT/RI,
2643,2.3.5.1.5,3.3.5.2.1.5.1,TCS-22-dlDetectorInventoryRequest-OC-Valid,SUT/RI,
2644,2.3.5.1.5,3.3.5.2.1.5.2.1,TCS-22-dlDetectorInventoryRequest-OC-Valid,SUT/RI,
2645,2.3.5.1.5,3.3.5.2.1.5.2.2,TCS-22-dlDetectorInventoryRequest-OC-Valid,SUT/RI,
2646,2.3.5.1.5,3.3.5.2.1.1,TCS-22-dlDetectorInventoryRequest-OC-InValid-1,SUT/RI,
2647,2.3.5.1.5,3.3.1.4.1,TCS-22-dlDetectorInventoryRequest-OC-InValid-1,SUT/RI,
2648,2.3.5.1.5,3.3.1.4.1.1,TCS-22-dlDetectorInventoryRequest-OC-InValid-1,SUT/RI,
2649,2.3.5.1.5,3.3.1.4.1.2.1,TCS-22-dlDetectorInventoryRequest-OC-InValid-1,SUT/RI,
2650,2.3.5.1.5,3.3.5.2.1.1,TCS-22-dlDetectorInventoryRequest-OC-InValid-2,SUT/RI,
2651,2.3.5.1.5,3.3.1.4.1,TCS-22-dlDetectorInventoryRequest-OC-InValid-2,SUT/RI,
2652,2.3.5.1.5,3.3.1.4.1.1,TCS-22-dlDetectorInventoryRequest-OC-InValid-2,SUT/RI,
2653,2.3.5.1.5,3.3.1.4.1.2.1,TCS-22-dlDetectorInventoryRequest-OC-InValid-2,SUT/RI,
2654,2.3.5.1.5,3.3.5.2.1.1,TCS-22-dlDetectorInventoryRequest-OC-InValid-3,SUT/RI,
2655,2.3.5.1.5,3.3.1.4.1,TCS-22-dlDetectorInventoryRequest-OC-InValid-3,SUT/RI,
2656,2.3.5.1.5,3.3.1.4.1.1,TCS-22-dlDetectorInventoryRequest-OC-InValid-3,SUT/RI,
2657,2.3.5.1.5,3.3.1.4.1.2.1,TCS-22-dlDetectorInventoryRequest-OC-InValid-3,SUT/RI,
2658,2.3.5.1.5,3.3.5.2.1.1,TCS-22-dlDetectorInventoryRequest-OC-InValid-4,SUT/RI,
2659,2.3.5.1.5,3.3.1.4.1,TCS-22-dlDetectorInventoryRequest-OC-InValid-4,SUT/RI,
2660,2.3.5.1.5,3.3.1.4.1.1,TCS-22-dlDetectorInventoryRequest-OC-InValid-4,SUT/RI,
2661,2.3.5.1.5,3.3.1.4.1.2.1,TCS-22-dlDetectorInventoryRequest-OC-InValid-4,SUT/RI,
2662,2.3.5.1.5,3.3.5.2.1.1,TCS-22-dlDetectorInventoryRequest-OC-InValid-5,SUT/RI,
2663,2.3.5.1.5,3.3.1.4.1,TCS-22-dlDetectorInventoryRequest-OC-InValid-5,SUT/RI,
2664,2.3.5.1.5,3.3.1.4.1.1,TCS-22-dlDetectorInventoryRequest-OC-InValid-5,SUT/RI,
2665,2.3.5.1.5,3.3.1.4.1.2.1,TCS-22-dlDetectorInventoryRequest-OC-InValid-5,SUT/RI,
2666,2.3.5.1.5,3.3.5.2.1.1,TCS-22-dlDetectorInventoryRequest-OC-InValid-6,SUT/RI,
2667,2.3.5.1.5,3.3.1.4.1,TCS-22-dlDetectorInventoryRequest-OC-InValid-6,SUT/RI,
2668,2.3.5.1.5,3.3.1.4.1.1,TCS-22-dlDetectorInventoryRequest-OC-InValid-6,SUT/RI,
2669,2.3.5.1.5,3.3.1.4.1.2.1,TCS-22-dlDetectorInventoryRequest-OC-InValid-6,SUT/RI,
2670,2.3.5.1.5,3.3.5.2.1.1,TCS-22-dlDetectorInventoryRequest-OC-InValid-7,SUT/RI,
2671,2.3.5.1.5,3.3.1.4.1,TCS-22-dlDetectorInventoryRequest-OC-InValid-7,SUT/RI,
2672,2.3.5.1.5,3.3.1.4.1.1,TCS-22-dlDetectorInventoryRequest-OC-InValid-7,SUT/RI,
2673,2.3.5.1.5,3.3.1.4.1.2.1,TCS-22-dlDetectorInventoryRequest-OC-InValid-7,SUT/RI,
2674,2.3.5.1.5,3.3.5.2.1.1,TCS-22-dlDetectorInventoryRequest-OC-InValid-8,SUT/RI,
2675,2.3.5.1.5,3.3.1.4.1,TCS-22-dlDetectorInventoryRequest-OC-InValid-8,SUT/RI,
2676,2.3.5.1.5,3.3.1.4.1.1,TCS-22-dlDetectorInventoryRequest-OC-InValid-8,SUT/RI,
2677,2.3.5.1.5,3.3.1.4.1.2.1,TCS-22-dlDetectorInventoryRequest-OC-InValid-8,SUT/RI,
2678,2.3.5.1.5,3.3.5.2.1.1,TCS-22-dlDetectorInventoryRequest-EC-Valid,SUT/RI,
2679,2.3.5.1.5,3.3.5.1.1.1,TCS-22-dlDetectorInventoryRequest-EC-Valid,SUT/RI,
2680,2.3.5.1.5,3.3.5.1.1.1.1,TCS-22-dlDetectorInventoryRequest-EC-Valid,SUT/RI,
2681,2.3.5.1.5,3.3.5.1.1.1.2.1,TCS-22-dlDetectorInventoryRequest-EC-Valid,SUT/RI,
2682,2.3.5.1.5,3.3.5.1.1.1.2.1.1,TCS-22-dlDetectorInventoryRequest-EC-Valid,SUT/RI,
2683,2.3.5.1.5,3.3.5.1.1.1.2.2,TCS-22-dlDetectorInventoryRequest-EC-Valid,SUT/RI,
2684,2.3.5.1.5,3.3.5.1.1.1.3.1,TCS-22-dlDetectorInventoryRequest-EC-Valid,SUT/RI,
2685,2.3.5.1.5,3.3.5.1.1.1.3.2,TCS-22-dlDetectorInventoryRequest-EC-Valid,SUT/RI,
2686,2.3.5.1.5,3.3.5.1.1.1.3.3,TCS-22-dlDetectorInventoryRequest-EC-Valid,SUT/RI,
2687,2.3.5.1.5,3.3.5.1.1.1.3.4,TCS-22-dlDetectorInventoryRequest-EC-Valid,SUT/RI,
2688,2.3.5.1.5,3.3.5.1.1.1.3.5,TCS-22-dlDetectorInventoryRequest-EC-Valid,SUT/RI,
2689,2.3.5.1.5,3.3.5.2.1.4,TCS-22-dlDetectorInventoryRequest-EC-Valid,SUT/RI,
2690,2.3.5.1.5,3.3.5.2.1.1,TCS-22-dlDetectorInventoryRequest-EC-InValid-1,RI,
2691,2.3.5.1.5,3.3.5.2.1.1,TCS-22-dlDetectorInventoryRequest-EC-InValid-2,RI,
2692,2.3.5.1.5,3.3.5.2.1.1,TCS-22-dlDetectorInventoryRequest-EC-InValid-3,RI,
2693,2.3.5.1.5,3.3.5.2.1.1,TCS-22-dlDetectorInventoryRequest-EC-InValid-4,RI,
2694,2.3.5.1.5,3.3.5.2.1.1,TCS-22-dlDetectorInventoryRequest-EC-InValid-5,RI,
2695,2.3.5.1.5,3.3.5.2.1.1,TCS-22-dlDetectorInventoryRequest-EC-InValid-6,RI,
2696,2.3.5.1.5,3.3.5.2.1.1,TCS-22-dlDetectorInventoryRequest-EC-InValid-7,RI,
2697,2.3.5.1.5,3.3.5.2.1.1,TCS-22-dlDetectorInventoryRequest-EC-InValid-8,RI,
2698,2.3.5.1.5,3.3.5.2.1.3,TCS-22-dlDeviceInformationSubscription-OC-Valid,SUT/RI,Subscription
2699,2.3.5.1.5,3.3.5.2.1.2,TCS-22-dlDeviceInformationSubscription-OC-Valid,SUT/RI,Subscription
2700,2.3.5.1.5,3.3.5.2.1.3,TCS-22-dlDeviceInformationSubscription-OC-InValid-1,SUT/RI,Subscription
2701,2.3.5.1.5,3.3.5.2.1.2,TCS-22-dlDeviceInformationSubscription-OC-InValid-1,SUT/RI,Subscription
2702,2.3.5.1.5,3.3.1.4.1,TCS-22-dlDeviceInformationSubscription-OC-InValid-1,SUT/RI,Subscription
2703,2.3.5.1.5,3.3.1.4.1.1,TCS-22-dlDeviceInformationSubscription-OC-InValid-1,SUT/RI,Subscription
2704,2.3.5.1.5,3.3.1.4.1.2.1,TCS-22-dlDeviceInformationSubscription-OC-InValid-1,SUT/RI,Subscription
2705,2.3.5.1.5,3.3.5.2.1.3,TCS-22-dlDeviceInformationSubscription-OC-InValid-2,SUT/RI,Subscription
2706,2.3.5.1.5,3.3.5.2.1.2,TCS-22-dlDeviceInformationSubscription-OC-InValid-2,SUT/RI,Subscription
2707,2.3.5.1.5,3.3.1.4.1,TCS-22-dlDeviceInformationSubscription-OC-InValid-2,SUT/RI,Subscription
2708,2.3.5.1.5,3.3.1.4.1.1,TCS-22-dlDeviceInformationSubscription-OC-InValid-2,SUT/RI,Subscription
2709,2.3.5.1.5,3.3.1.4.1.2.1,TCS-22-dlDeviceInformationSubscription-OC-InValid-2,SUT/RI,Subscription
2710,2.3.5.1.5,3.3.5.2.1.3,TCS-22-dlDeviceInformationSubscription-OC-InValid-3,SUT/RI,Subscription
2711,2.3.5.1.5,3.3.5.2.1.2,TCS-22-dlDeviceInformationSubscription-OC-InValid-3,SUT/RI,Subscription
2712,2.3.5.1.5,3.3.1.4.1,TCS-22-dlDeviceInformationSubscription-OC-InValid-3,SUT/RI,Subscription
2713,2.3.5.1.5,3.3.1.4.1.1,TCS-22-dlDeviceInformationSubscription-OC-InValid-3,SUT/RI,Subscription
2714,2.3.5.1.5,3.3.1.4.1.2.1,TCS-22-dlDeviceInformationSubscription-OC-InValid-3,SUT/RI,Subscription
2715,2.3.5.1.5,3.3.5.2.1.3,TCS-22-dlDeviceInformationSubscription-OC-InValid-4,SUT/RI,Subscription
2716,2.3.5.1.5,3.3.5.2.1.2,TCS-22-dlDeviceInformationSubscription-OC-InValid-4,SUT/RI,Subscription
2717,2.3.5.1.5,3.3.1.4.1,TCS-22-dlDeviceInformationSubscription-OC-InValid-4,SUT/RI,Subscription
2718,2.3.5.1.5,3.3.1.4.1.1,TCS-22-dlDeviceInformationSubscription-OC-InValid-4,SUT/RI,Subscription
2719,2.3.5.1.5,3.3.1.4.1.2.1,TCS-22-dlDeviceInformationSubscription-OC-InValid-4,SUT/RI,Subscription
2720,2.3.5.1.5,3.3.5.2.1.3,TCS-22-dlDeviceInformationSubscription-OC-InValid-5,SUT/RI,Subscription
2721,2.3.5.1.5,3.3.5.2.1.2,TCS-22-dlDeviceInformationSubscription-OC-InValid-5,SUT/RI,Subscription
2722,2.3.5.1.5,3.3.1.4.1,TCS-22-dlDeviceInformationSubscription-OC-InValid-5,SUT/RI,Subscription
2723,2.3.5.1.5,3.3.1.4.1.1,TCS-22-dlDeviceInformationSubscription-OC-InValid-5,SUT/RI,Subscription
2724,2.3.5.1.5,3.3.1.4.1.2.1,TCS-22-dlDeviceInformationSubscription-OC-InValid-5,SUT/RI,Subscription
2725,2.3.5.1.5,3.3.5.2.1.3,TCS-22-dlDeviceInformationSubscription-OC-InValid-6,SUT/RI,Subscription
2726,2.3.5.1.5,3.3.5.2.1.2,TCS-22-dlDeviceInformationSubscription-OC-InValid-6,SUT/RI,Subscription
2727,2.3.5.1.5,3.3.1.4.1,TCS-22-dlDeviceInformationSubscription-OC-InValid-6,SUT/RI,Subscription
2728,2.3.5.1.5,3.3.1.4.1.1,TCS-22-dlDeviceInformationSubscription-OC-InValid-6,SUT/RI,Subscription
2729,2.3.5.1.5,3.3.1.4.1.2.1,TCS-22-dlDeviceInformationSubscription-OC-InValid-6,SUT/RI,Subscription
2730,2.3.5.1.5,3.3.5.2.1.3,TCS-22-dlDeviceInformationSubscription-OC-InValid-7,SUT/RI,Subscription
2731,2.3.5.1.5,3.3.5.2.1.2,TCS-22-dlDeviceInformationSubscription-OC-InValid-7,SUT/RI,Subscription
2732,2.3.5.1.5,3.3.1.4.1,TCS-22-dlDeviceInformationSubscription-OC-InValid-7,SUT/RI,Subscription
2733,2.3.5.1.5,3.3.1.4.1.1,TCS-22-dlDeviceInformationSubscription-OC-InValid-7,SUT/RI,Subscription
2734,2.3.5.1.5,3.3.1.4.1.2.1,TCS-22-dlDeviceInformationSubscription-OC-InValid-7,SUT/RI,Subscription
2735,2.3.5.1.5,3.3.5.2.1.3,TCS-22-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
2736,2.3.5.1.5,3.3.5.2.1.2,TCS-22-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
2737,2.3.5.1.5,3.3.5.1.1.1,TCS-22-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
2738,2.3.5.1.5,3.3.5.1.1.1.1,TCS-22-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
2739,2.3.5.1.5,3.3.5.1.1.1.2.1,TCS-22-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
2740,2.3.5.1.5,3.3.5.1.1.1.2.1.1,TCS-22-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
2741,2.3.5.1.5,3.3.5.1.1.1.2.2,TCS-22-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
2742,2.3.5.1.5,3.3.5.1.1.1.3.1,TCS-22-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
2743,2.3.5.1.5,3.3.5.1.1.1.3.2,TCS-22-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
2744,2.3.5.1.5,3.3.5.1.1.1.3.3,TCS-22-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
2745,2.3.5.1.5,3.3.5.1.1.1.3.4,TCS-22-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
2746,2.3.5.1.5,3.3.5.1.1.1.3.5,TCS-22-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
2747,2.3.5.1.5,3.3.5.2.1.4,TCS-22-dlDeviceInformationSubscription-EC-Valid,SUT/RI,Subscription
