ID,NeedID,RequirementID,TCID,ItemType,Precondition
782113,2.3.5.2.4,3.3.5.3.3.1,TCS-28-dlCCTVControlRequest-EC-Valid,SUT/RI,
782114,2.3.5.2.4,3.3.5.1.4.1,TCS-28-dlCCTVControlRequest-EC-Valid,SUT/RI,
782115,2.3.5.2.4,3.3.5.1.4.1.1,TCS-28-dlCCTVControlRequest-EC-Valid,SUT/RI,
782116,2.3.5.2.4,3.3.5.1.4.1.2.1,TCS-28-dlCCTVControlRequest-EC-Valid,SUT/RI,
782117,2.3.5.2.4,3.3.5.1.4.1.2.2,TCS-28-dlCCTVControlRequest-EC-Valid,SUT/RI,
782118,2.3.5.2.4,3.3.5.1.4.1.2.3,TCS-28-dlCCTVControlRequest-EC-Valid,SUT/RI,
782119,2.3.5.2.4,3.3.5.1.4.1.2.4,TCS-28-dlCCTVControlRequest-EC-Valid,SUT/RI,
782120,2.3.5.2.4,3.3.5.1.4.1.2.5,TCS-28-dlCCTVControlRequest-EC-Valid,SUT/RI,
782121,2.3.5.2.4,3.3.5.1.4.1.2.6,TCS-28-dlCCTVControlRequest-EC-Valid,SUT/RI,
782122,2.3.5.2.4,3.3.5.1.4.1.2.7,TCS-28-dlCCTVControlRequest-EC-Valid,SUT/RI,
782123,2.3.5.2.4,3.3.5.3.3.2,TCS-28-dlCCTVControlRequest-EC-Valid,SUT/RI,
782124,2.3.5.2.4,3.3.5.3.3.1,TCS-28-dlCCTVControlRequest-EC-InValid-1,RI,
782125,2.3.5.2.4,3.3.5.3.3.1,TCS-28-dlCCTVControlRequest-EC-InValid-2,RI,
782126,2.3.5.2.4,3.3.5.3.3.1,TCS-28-dlCCTVControlRequest-EC-InValid-3,RI,
782127,2.3.5.2.4,3.3.5.3.3.1,TCS-28-dlCCTVControlRequest-EC-InValid-4,RI,
782128,2.3.5.2.4,3.3.5.3.3.1,TCS-28-dlCCTVControlRequest-EC-InValid-5,RI,
782129,2.3.5.2.4,3.3.5.3.3.1,TCS-28-dlCCTVControlRequest-EC-InValid-6,RI,
782130,2.3.5.2.4,3.3.5.3.3.1,TCS-28-dlCCTVControlRequest-EC-InValid-7,RI,
782131,2.3.5.2.4,3.3.5.3.3.1,TCS-28-dlCCTVControlRequest-EC-InValid-8,RI,
782132,2.3.5.2.5,3.3.5.1.5.1,TCS-29-dlDeviceControlStatusRequest-OC-Valid,SUT/RI,
782133,2.3.5.2.5,3.3.5.3.4.1,TCS-29-dlDeviceControlStatusRequest-OC-Valid,SUT/RI,
782134,2.3.5.2.5,3.3.5.1.4.2,TCS-29-dlDeviceControlStatusRequest-OC-Valid,SUT/RI,
782135,2.3.5.2.5,3.3.5.1.4.2.1,TCS-29-dlDeviceControlStatusRequest-OC-Valid,SUT/RI,
782136,2.3.5.2.5,3.3.5.1.4.2.2.1,TCS-29-dlDeviceControlStatusRequest-OC-Valid,SUT/RI,
782137,2.3.5.2.5,3.3.5.1.4.2.2.2,TCS-29-dlDeviceControlStatusRequest-OC-Valid,SUT/RI,
782138,2.3.5.2.5,3.3.5.1.4.2.2.3,TCS-29-dlDeviceControlStatusRequest-OC-Valid,SUT/RI,
782139,2.3.5.2.5,3.3.5.1.5.3,TCS-29-dlDeviceControlStatusRequest-OC-Valid,SUT/RI,
782140,2.3.5.2.5,3.3.5.3.4.3,TCS-29-dlDeviceControlStatusRequest-OC-Valid,SUT/RI,
782141,2.3.5.2.5,3.3.5.1.5.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-1,SUT/RI,
782142,2.3.5.2.5,3.3.5.3.4.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-1,SUT/RI,
782143,2.3.5.2.5,3.3.1.4.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-1,SUT/RI,
782144,2.3.5.2.5,3.3.1.4.1.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-1,SUT/RI,
782145,2.3.5.2.5,3.3.1.4.1.2.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-1,SUT/RI,
782146,2.3.5.2.5,3.3.5.1.5.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-2,SUT/RI,
782147,2.3.5.2.5,3.3.5.3.4.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-2,SUT/RI,
782148,2.3.5.2.5,3.3.1.4.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-2,SUT/RI,
782149,2.3.5.2.5,3.3.1.4.1.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-2,SUT/RI,
782150,2.3.5.2.5,3.3.1.4.1.2.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-2,SUT/RI,
782151,2.3.5.2.5,3.3.5.1.5.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-3,SUT/RI,
782152,2.3.5.2.5,3.3.5.3.4.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-3,SUT/RI,
782153,2.3.5.2.5,3.3.1.4.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-3,SUT/RI,
782154,2.3.5.2.5,3.3.1.4.1.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-3,SUT/RI,
782155,2.3.5.2.5,3.3.1.4.1.2.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-3,SUT/RI,
782156,2.3.5.2.5,3.3.5.1.5.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-4,SUT/RI,
782157,2.3.5.2.5,3.3.5.3.4.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-4,SUT/RI,
782158,2.3.5.2.5,3.3.1.4.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-4,SUT/RI,
782159,2.3.5.2.5,3.3.1.4.1.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-4,SUT/RI,
782160,2.3.5.2.5,3.3.1.4.1.2.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-4,SUT/RI,
782161,2.3.5.2.5,3.3.5.1.5.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-5,SUT/RI,
782162,2.3.5.2.5,3.3.5.3.4.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-5,SUT/RI,
782163,2.3.5.2.5,3.3.1.4.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-5,SUT/RI,
782164,2.3.5.2.5,3.3.1.4.1.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-5,SUT/RI,
782165,2.3.5.2.5,3.3.1.4.1.2.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-5,SUT/RI,
782166,2.3.5.2.5,3.3.5.1.5.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-6,SUT/RI,
782167,2.3.5.2.5,3.3.5.3.4.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-6,SUT/RI,
782168,2.3.5.2.5,3.3.1.4.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-6,SUT/RI,
782169,2.3.5.2.5,3.3.1.4.1.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-6,SUT/RI,
782170,2.3.5.2.5,3.3.1.4.1.2.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-6,SUT/RI,
782171,2.3.5.2.5,3.3.5.1.5.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-7,SUT/RI,
782172,2.3.5.2.5,3.3.5.3.4.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-7,SUT/RI,
782173,2.3.5.2.5,3.3.1.4.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-7,SUT/RI,
782174,2.3.5.2.5,3.3.1.4.1.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-7,SUT/RI,
782175,2.3.5.2.5,3.3.1.4.1.2.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-7,SUT/RI,
782176,2.3.5.2.5,3.3.5.1.5.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-8,SUT/RI,
782177,2.3.5.2.5,3.3.5.3.4.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-8,SUT/RI,
782178,2.3.5.2.5,3.3.1.4.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-8,SUT/RI,
782179,2.3.5.2.5,3.3.1.4.1.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-8,SUT/RI,
782180,2.3.5.2.5,3.3.1.4.1.2.1,TCS-29-dlDeviceControlStatusRequest-OC-InValid-8,SUT/RI,
782181,2.3.5.2.5,3.3.5.1.5.1,TCS-29-dlDeviceControlStatusRequest-EC-Valid,SUT/RI,
782182,2.3.5.2.5,3.3.5.3.4.1,TCS-29-dlDeviceControlStatusRequest-EC-Valid,SUT/RI,
782183,2.3.5.2.5,3.3.5.1.5.2,TCS-29-dlDeviceControlStatusRequest-EC-Valid,SUT/RI,
782184,2.3.5.2.5,3.3.5.1.5.2.1,TCS-29-dlDeviceControlStatusRequest-EC-Valid,SUT/RI,
782185,2.3.5.2.5,3.3.5.1.5.2.2.1,TCS-29-dlDeviceControlStatusRequest-EC-Valid,SUT/RI,
782186,2.3.5.2.5,3.3.5.1.5.2.2.1.1,TCS-29-dlDeviceControlStatusRequest-EC-Valid,SUT/RI,
782187,2.3.5.2.5,3.3.5.3.4.2,TCS-29-dlDeviceControlStatusRequest-EC-Valid,SUT/RI,
782188,2.3.5.2.5,3.3.5.1.5.1,TCS-29-dlDeviceControlStatusRequest-EC-InValid-1,RI,
782189,2.3.5.2.5,3.3.5.3.4.1,TCS-29-dlDeviceControlStatusRequest-EC-InValid-1,RI,
782190,2.3.5.2.5,3.3.5.1.5.1,TCS-29-dlDeviceControlStatusRequest-EC-InValid-2,RI,
782191,2.3.5.2.5,3.3.5.3.4.1,TCS-29-dlDeviceControlStatusRequest-EC-InValid-2,RI,
782192,2.3.5.2.5,3.3.5.1.5.1,TCS-29-dlDeviceControlStatusRequest-EC-InValid-3,RI,
782193,2.3.5.2.5,3.3.5.3.4.1,TCS-29-dlDeviceControlStatusRequest-EC-InValid-3,RI,
782194,2.3.5.2.5,3.3.5.1.5.1,TCS-29-dlDeviceControlStatusRequest-EC-InValid-4,RI,
782195,2.3.5.2.5,3.3.5.3.4.1,TCS-29-dlDeviceControlStatusRequest-EC-InValid-4,RI,
782196,2.3.5.2.5,3.3.5.1.5.1,TCS-29-dlDeviceControlStatusRequest-EC-InValid-5,RI,
782197,2.3.5.2.5,3.3.5.3.4.1,TCS-29-dlDeviceControlStatusRequest-EC-InValid-5,RI,
782198,2.3.5.2.5,3.3.5.1.5.1,TCS-29-dlDeviceControlStatusRequest-EC-InValid-6,RI,
782199,2.3.5.2.5,3.3.5.3.4.1,TCS-29-dlDeviceControlStatusRequest-EC-InValid-6,RI,
782200,2.3.5.2.5,3.3.5.1.5.1,TCS-29-dlDeviceControlStatusRequest-EC-InValid-7,RI,
782201,2.3.5.2.5,3.3.5.3.4.1,TCS-29-dlDeviceControlStatusRequest-EC-InValid-7,RI,
782202,2.3.5.2.5,3.3.5.1.5.1,TCS-29-dlDeviceControlStatusRequest-EC-InValid-8,RI,
782203,2.3.5.2.5,3.3.5.3.4.1,TCS-29-dlDeviceControlStatusRequest-EC-InValid-8,RI,
782204,2.3.5.2.6,3.3.5.1.6.1,TCS-30-dlDeviceCancelControlRequest-OC-Valid,SUT/RI,
782205,2.3.5.2.6,3.3.5.3.5.1,TCS-30-dlDeviceCancelControlRequest-OC-Valid,SUT/RI,
782206,2.3.5.2.6,3.3.5.1.4.2,TCS-30-dlDeviceCancelControlRequest-OC-Valid,SUT/RI,
782207,2.3.5.2.6,3.3.5.1.4.2.1,TCS-30-dlDeviceCancelControlRequest-OC-Valid,SUT/RI,
782208,2.3.5.2.6,3.3.5.1.4.2.2.1,TCS-30-dlDeviceCancelControlRequest-OC-Valid,SUT/RI,
782209,2.3.5.2.6,3.3.5.1.4.2.2.3,TCS-30-dlDeviceCancelControlRequest-OC-Valid,SUT/RI,
782210,2.3.5.2.6,3.3.5.1.6.3,TCS-30-dlDeviceCancelControlRequest-OC-Valid,SUT/RI,
782211,2.3.5.2.6,3.3.5.3.5.3,TCS-30-dlDeviceCancelControlRequest-OC-Valid,SUT/RI,
782212,2.3.5.2.6,3.3.5.1.6.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-1,SUT/RI,
782213,2.3.5.2.6,3.3.5.3.5.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-1,SUT/RI,
782214,2.3.5.2.6,3.3.1.4.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-1,SUT/RI,
782215,2.3.5.2.6,3.3.1.4.1.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-1,SUT/RI,
782216,2.3.5.2.6,3.3.1.4.1.2.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-1,SUT/RI,
782217,2.3.5.2.6,3.3.5.1.6.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-2,SUT/RI,
782218,2.3.5.2.6,3.3.5.3.5.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-2,SUT/RI,
782219,2.3.5.2.6,3.3.1.4.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-2,SUT/RI,
782220,2.3.5.2.6,3.3.1.4.1.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-2,SUT/RI,
782221,2.3.5.2.6,3.3.1.4.1.2.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-2,SUT/RI,
782222,2.3.5.2.6,3.3.5.1.6.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-3,SUT/RI,
782223,2.3.5.2.6,3.3.5.3.5.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-3,SUT/RI,
782224,2.3.5.2.6,3.3.1.4.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-3,SUT/RI,
782225,2.3.5.2.6,3.3.1.4.1.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-3,SUT/RI,
782226,2.3.5.2.6,3.3.1.4.1.2.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-3,SUT/RI,
782227,2.3.5.2.6,3.3.5.1.6.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-4,SUT/RI,
782228,2.3.5.2.6,3.3.5.3.5.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-4,SUT/RI,
782229,2.3.5.2.6,3.3.1.4.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-4,SUT/RI,
782230,2.3.5.2.6,3.3.1.4.1.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-4,SUT/RI,
782231,2.3.5.2.6,3.3.1.4.1.2.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-4,SUT/RI,
782232,2.3.5.2.6,3.3.5.1.6.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-5,SUT/RI,
782233,2.3.5.2.6,3.3.5.3.5.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-5,SUT/RI,
782234,2.3.5.2.6,3.3.1.4.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-5,SUT/RI,
782235,2.3.5.2.6,3.3.1.4.1.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-5,SUT/RI,
782236,2.3.5.2.6,3.3.1.4.1.2.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-5,SUT/RI,
782237,2.3.5.2.6,3.3.5.1.6.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-6,SUT/RI,
782238,2.3.5.2.6,3.3.5.3.5.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-6,SUT/RI,
782239,2.3.5.2.6,3.3.1.4.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-6,SUT/RI,
782240,2.3.5.2.6,3.3.1.4.1.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-6,SUT/RI,
782241,2.3.5.2.6,3.3.1.4.1.2.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-6,SUT/RI,
782242,2.3.5.2.6,3.3.5.1.6.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-7,SUT/RI,
782243,2.3.5.2.6,3.3.5.3.5.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-7,SUT/RI,
782244,2.3.5.2.6,3.3.1.4.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-7,SUT/RI,
782245,2.3.5.2.6,3.3.1.4.1.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-7,SUT/RI,
782246,2.3.5.2.6,3.3.1.4.1.2.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-7,SUT/RI,
782247,2.3.5.2.6,3.3.5.1.6.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-8,SUT/RI,
782248,2.3.5.2.6,3.3.5.3.5.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-8,SUT/RI,
782249,2.3.5.2.6,3.3.1.4.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-8,SUT/RI,
782250,2.3.5.2.6,3.3.1.4.1.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-8,SUT/RI,
782251,2.3.5.2.6,3.3.1.4.1.2.1,TCS-30-dlDeviceCancelControlRequest-OC-InValid-8,SUT/RI,
782252,2.3.5.2.6,3.3.5.1.6.1,TCS-30-dlDeviceCancelControlRequest-EC-Valid,SUT/RI,
782253,2.3.5.2.6,3.3.5.3.5.1,TCS-30-dlDeviceCancelControlRequest-EC-Valid,SUT/RI,
782254,2.3.5.2.6,3.3.5.1.6.2,TCS-30-dlDeviceCancelControlRequest-EC-Valid,SUT/RI,
782255,2.3.5.2.6,3.3.5.1.6.2.1,TCS-30-dlDeviceCancelControlRequest-EC-Valid,SUT/RI,
782256,2.3.5.2.6,3.3.5.1.6.2.2.1,TCS-30-dlDeviceCancelControlRequest-EC-Valid,SUT/RI,
782257,2.3.5.2.6,3.3.5.3.5.2,TCS-30-dlDeviceCancelControlRequest-EC-Valid,SUT/RI,
782258,2.3.5.2.6,3.3.5.1.6.1,TCS-30-dlDeviceCancelControlRequest-EC-InValid-1,RI,
782259,2.3.5.2.6,3.3.5.3.5.1,TCS-30-dlDeviceCancelControlRequest-EC-InValid-1,RI,
782260,2.3.5.2.6,3.3.5.1.6.1,TCS-30-dlDeviceCancelControlRequest-EC-InValid-2,RI,
782261,2.3.5.2.6,3.3.5.3.5.1,TCS-30-dlDeviceCancelControlRequest-EC-InValid-2,RI,
782262,2.3.5.2.6,3.3.5.1.6.1,TCS-30-dlDeviceCancelControlRequest-EC-InValid-3,RI,
782263,2.3.5.2.6,3.3.5.3.5.1,TCS-30-dlDeviceCancelControlRequest-EC-InValid-3,RI,
782264,2.3.5.2.6,3.3.5.1.6.1,TCS-30-dlDeviceCancelControlRequest-EC-InValid-4,RI,
782265,2.3.5.2.6,3.3.5.3.5.1,TCS-30-dlDeviceCancelControlRequest-EC-InValid-4,RI,
782266,2.3.5.2.6,3.3.5.1.6.1,TCS-30-dlDeviceCancelControlRequest-EC-InValid-5,RI,
782267,2.3.5.2.6,3.3.5.3.5.1,TCS-30-dlDeviceCancelControlRequest-EC-InValid-5,RI,
782268,2.3.5.2.6,3.3.5.1.6.1,TCS-30-dlDeviceCancelControlRequest-EC-InValid-6,RI,
782269,2.3.5.2.6,3.3.5.3.5.1,TCS-30-dlDeviceCancelControlRequest-EC-InValid-6,RI,
782270,2.3.5.2.6,3.3.5.1.6.1,TCS-30-dlDeviceCancelControlRequest-EC-InValid-7,RI,
782271,2.3.5.2.6,3.3.5.3.5.1,TCS-30-dlDeviceCancelControlRequest-EC-InValid-7,RI,
782272,2.3.5.2.6,3.3.5.1.6.1,TCS-30-dlDeviceCancelControlRequest-EC-InValid-8,RI,
782273,2.3.5.2.6,3.3.5.3.5.1,TCS-30-dlDeviceCancelControlRequest-EC-InValid-8,RI,
782274,2.3.5.3.1,3.3.5.4.1.1,TCS-31-dlVideoSwitchInventoryRequest-OC-Valid,SUT/RI,
782275,2.3.5.3.1,3.3.5.1.2.1,TCS-31-dlVideoSwitchInventoryRequest-OC-Valid,SUT/RI,
782276,2.3.5.3.1,3.3.5.1.2.1.1,TCS-31-dlVideoSwitchInventoryRequest-OC-Valid,SUT/RI,
782277,2.3.5.3.1,3.3.5.1.2.1.2.1,TCS-31-dlVideoSwitchInventoryRequest-OC-Valid,SUT/RI,
782278,2.3.5.3.1,3.3.5.1.2.1.2.2,TCS-31-dlVideoSwitchInventoryRequest-OC-Valid,SUT/RI,
782279,2.3.5.3.1,3.3.5.1.2.1.2.3,TCS-31-dlVideoSwitchInventoryRequest-OC-Valid,SUT/RI,
782280,2.3.5.3.1,3.3.5.1.2.1.2.4,TCS-31-dlVideoSwitchInventoryRequest-OC-Valid,SUT/RI,
782281,2.3.5.3.1,3.3.5.1.2.1.2.5,TCS-31-dlVideoSwitchInventoryRequest-OC-Valid,SUT/RI,
782282,2.3.5.3.1,3.3.5.1.2.1.2.6,TCS-31-dlVideoSwitchInventoryRequest-OC-Valid,SUT/RI,
782283,2.3.5.3.1,3.3.5.1.2.1.2.7,TCS-31-dlVideoSwitchInventoryRequest-OC-Valid,SUT/RI,
782284,2.3.5.3.1,3.3.5.1.2.1.2.8,TCS-31-dlVideoSwitchInventoryRequest-OC-Valid,SUT/RI,
782285,2.3.5.3.1,3.3.5.1.2.1.2.9,TCS-31-dlVideoSwitchInventoryRequest-OC-Valid,SUT/RI,
782286,2.3.5.3.1,3.3.5.1.2.1.2.10,TCS-31-dlVideoSwitchInventoryRequest-OC-Valid,SUT/RI,
782287,2.3.5.3.1,3.3.5.1.2.1.2.11,TCS-31-dlVideoSwitchInventoryRequest-OC-Valid,SUT/RI,
782288,2.3.5.3.1,3.3.5.1.2.1.2.12,TCS-31-dlVideoSwitchInventoryRequest-OC-Valid,SUT/RI,
782289,2.3.5.3.1,3.3.5.1.2.1.2.13,TCS-31-dlVideoSwitchInventoryRequest-OC-Valid,SUT/RI,
782290,2.3.5.3.1,3.3.5.1.2.1.2.14,TCS-31-dlVideoSwitchInventoryRequest-OC-Valid,SUT/RI,
782291,2.3.5.3.1,3.3.5.1.2.1.2.15,TCS-31-dlVideoSwitchInventoryRequest-OC-Valid,SUT/RI,
782292,2.3.5.3.1,3.3.5.1.2.1.2.16,TCS-31-dlVideoSwitchInventoryRequest-OC-Valid,SUT/RI,
782293,2.3.5.3.1,3.3.5.4.1.5,TCS-31-dlVideoSwitchInventoryRequest-OC-Valid,SUT/RI,
782294,2.3.5.3.1,3.3.5.4.1.5.1,TCS-31-dlVideoSwitchInventoryRequest-OC-Valid,SUT/RI,
782295,2.3.5.3.1,3.3.5.4.1.5.2.1,TCS-31-dlVideoSwitchInventoryRequest-OC-Valid,SUT/RI,
782296,2.3.5.3.1,3.3.5.4.1.5.2.2,TCS-31-dlVideoSwitchInventoryRequest-OC-Valid,SUT/RI,
782297,2.3.5.3.1,3.3.5.4.1.5.2.3,TCS-31-dlVideoSwitchInventoryRequest-OC-Valid,SUT/RI,
782298,2.3.5.3.1,3.3.5.4.1.1,TCS-31-dlVideoSwitchInventoryRequest-OC-InValid-1,SUT/RI,
782299,2.3.5.3.1,3.3.1.4.1,TCS-31-dlVideoSwitchInventoryRequest-OC-InValid-1,SUT/RI,
782300,2.3.5.3.1,3.3.1.4.1.1,TCS-31-dlVideoSwitchInventoryRequest-OC-InValid-1,SUT/RI,
782301,2.3.5.3.1,3.3.1.4.1.2.1,TCS-31-dlVideoSwitchInventoryRequest-OC-InValid-1,SUT/RI,
782302,2.3.5.3.1,3.3.5.4.1.1,TCS-31-dlVideoSwitchInventoryRequest-OC-InValid-2,SUT/RI,
782303,2.3.5.3.1,3.3.1.4.1,TCS-31-dlVideoSwitchInventoryRequest-OC-InValid-2,SUT/RI,
782304,2.3.5.3.1,3.3.1.4.1.1,TCS-31-dlVideoSwitchInventoryRequest-OC-InValid-2,SUT/RI,
782305,2.3.5.3.1,3.3.1.4.1.2.1,TCS-31-dlVideoSwitchInventoryRequest-OC-InValid-2,SUT/RI,
782306,2.3.5.3.1,3.3.5.4.1.1,TCS-31-dlVideoSwitchInventoryRequest-OC-InValid-3,SUT/RI,
782307,2.3.5.3.1,3.3.1.4.1,TCS-31-dlVideoSwitchInventoryRequest-OC-InValid-3,SUT/RI,
782308,2.3.5.3.1,3.3.1.4.1.1,TCS-31-dlVideoSwitchInventoryRequest-OC-InValid-3,SUT/RI,
782309,2.3.5.3.1,3.3.1.4.1.2.1,TCS-31-dlVideoSwitchInventoryRequest-OC-InValid-3,SUT/RI,
782310,2.3.5.3.1,3.3.5.4.1.1,TCS-31-dlVideoSwitchInventoryRequest-OC-InValid-4,SUT/RI,
782311,2.3.5.3.1,3.3.1.4.1,TCS-31-dlVideoSwitchInventoryRequest-OC-InValid-4,SUT/RI,
782312,2.3.5.3.1,3.3.1.4.1.1,TCS-31-dlVideoSwitchInventoryRequest-OC-InValid-4,SUT/RI,
782313,2.3.5.3.1,3.3.1.4.1.2.1,TCS-31-dlVideoSwitchInventoryRequest-OC-InValid-4,SUT/RI,
782314,2.3.5.3.1,3.3.5.4.1.1,TCS-31-dlVideoSwitchInventoryRequest-OC-InValid-5,SUT/RI,
782315,2.3.5.3.1,3.3.1.4.1,TCS-31-dlVideoSwitchInventoryRequest-OC-InValid-5,SUT/RI,
782316,2.3.5.3.1,3.3.1.4.1.1,TCS-31-dlVideoSwitchInventoryRequest-OC-InValid-5,SUT/RI,
782317,2.3.5.3.1,3.3.1.4.1.2.1,TCS-31-dlVideoSwitchInventoryRequest-OC-InValid-5,SUT/RI,
782318,2.3.5.3.1,3.3.5.4.1.1,TCS-31-dlVideoSwitchInventoryRequest-OC-InValid-6,SUT/RI,
782319,2.3.5.3.1,3.3.1.4.1,TCS-31-dlVideoSwitchInventoryRequest-OC-InValid-6,SUT/RI,
782320,2.3.5.3.1,3.3.1.4.1.1,TCS-31-dlVideoSwitchInventoryRequest-OC-InValid-6,SUT/RI,
782321,2.3.5.3.1,3.3.1.4.1.2.1,TCS-31-dlVideoSwitchInventoryRequest-OC-InValid-6,SUT/RI,
782322,2.3.5.3.1,3.3.5.4.1.1,TCS-31-dlVideoSwitchInventoryRequest-OC-InValid-7,SUT/RI,
782323,2.3.5.3.1,3.3.1.4.1,TCS-31-dlVideoSwitchInventoryRequest-OC-InValid-7,SUT/RI,
782324,2.3.5.3.1,3.3.1.4.1.1,TCS-31-dlVideoSwitchInventoryRequest-OC-InValid-7,SUT/RI,
782325,2.3.5.3.1,3.3.1.4.1.2.1,TCS-31-dlVideoSwitchInventoryRequest-OC-InValid-7,SUT/RI,
782326,2.3.5.3.1,3.3.5.4.1.1,TCS-31-dlVideoSwitchInventoryRequest-OC-InValid-8,SUT/RI,
782327,2.3.5.3.1,3.3.1.4.1,TCS-31-dlVideoSwitchInventoryRequest-OC-InValid-8,SUT/RI,
782328,2.3.5.3.1,3.3.1.4.1.1,TCS-31-dlVideoSwitchInventoryRequest-OC-InValid-8,SUT/RI,
782329,2.3.5.3.1,3.3.1.4.1.2.1,TCS-31-dlVideoSwitchInventoryRequest-OC-InValid-8,SUT/RI,
782330,2.3.5.3.1,3.3.5.4.1.1,TCS-31-dlVideoSwitchInventoryRequest-EC-Valid,SUT/RI,
782331,2.3.5.3.1,3.3.5.1.1.1,TCS-31-dlVideoSwitchInventoryRequest-EC-Valid,SUT/RI,
782332,2.3.5.3.1,3.3.5.1.1.1.1,TCS-31-dlVideoSwitchInventoryRequest-EC-Valid,SUT/RI,
782333,2.3.5.3.1,3.3.5.1.1.1.2.1,TCS-31-dlVideoSwitchInventoryRequest-EC-Valid,SUT/RI,
782334,2.3.5.3.1,3.3.5.1.1.1.2.1.1,TCS-31-dlVideoSwitchInventoryRequest-EC-Valid,SUT/RI,
